Country,Year,Emission,Category
European Union,1997,4216524.733,Carbon Dioxide 
European Union,1996,4304793.283,Carbon Dioxide 
European Union,1995,4204480.856,Carbon Dioxide 
European Union,1994,4161321.317,Carbon Dioxide 
European Union,1993,4177106.509,Carbon Dioxide 
European Union,1992,4259922.812,Carbon Dioxide 
European Union,1991,4403723.161,Carbon Dioxide 
European Union,1990,4462205.145,Carbon Dioxide 
Finland,2014,47597.73353,Carbon Dioxide 
Finland,2013,51834.69674,Carbon Dioxide 
Finland,2012,50983.27288,Carbon Dioxide 
Finland,2011,56478.74559,Carbon Dioxide 
Finland,2010,63828.01823,Carbon Dioxide 
Finland,2009,55635.58277,Carbon Dioxide 
Finland,2008,58461.63302,Carbon Dioxide 
Finland,2007,66531.72081,Carbon Dioxide 
Finland,2006,68201.906,Carbon Dioxide 
Finland,2005,56912.31489,Carbon Dioxide 
Finland,2004,68821.81289,Carbon Dioxide 
Finland,2003,72522.59019,Carbon Dioxide 
Finland,2002,64946.46821,Carbon Dioxide 
Finland,2001,62442.64007,Carbon Dioxide 
Finland,2000,56973.35053,Carbon Dioxide 
Finland,1999,58872.9308,Carbon Dioxide 
Finland,1998,59351.49815,Carbon Dioxide 
Finland,1997,62698.08679,Carbon Dioxide 
Finland,1996,64038.9222,Carbon Dioxide 
Finland,1995,58126.24754,Carbon Dioxide 
Finland,1994,61696.38533,Carbon Dioxide 
Finland,1993,56333.26799,Carbon Dioxide 
Finland,1992,54264.37931,Carbon Dioxide 
Finland,1991,55187.17945,Carbon Dioxide 
Finland,1990,56950.84818,Carbon Dioxide 
France,2014,341152.5315,Carbon Dioxide 
France,2013,369985.5945,Carbon Dioxide 
France,2012,370491.1537,Carbon Dioxide 
France,2011,368183.4384,Carbon Dioxide 
France,2010,394235.6741,Carbon Dioxide 
France,2009,383957.6243,Carbon Dioxide 
France,2008,401878.8647,Carbon Dioxide 
France,2007,408508.5899,Carbon Dioxide 
France,2006,417662.6789,Carbon Dioxide 
France,2005,428557.6102,Carbon Dioxide 
France,2004,423168.6361,Carbon Dioxide 
France,2003,422312.8845,Carbon Dioxide 
France,2002,413569.2479,Carbon Dioxide 
France,2001,417864.7056,Carbon Dioxide 
France,2000,417116.5447,Carbon Dioxide 
France,1999,420506.322,Carbon Dioxide 
France,1998,429051.4999,Carbon Dioxide 
France,1997,407475.1118,Carbon Dioxide 
France,1996,414013.0701,Carbon Dioxide 
France,1995,401571.2255,Carbon Dioxide 
France,1994,394536.9624,Carbon Dioxide 
France,1993,394334.8338,Carbon Dioxide 
France,1992,414955.0768,Carbon Dioxide 
France,1991,425042.9207,Carbon Dioxide 
France,1990,400652.624,Carbon Dioxide 
Germany,2014,792902.788,Carbon Dioxide 
Germany,2013,835792.6323,Carbon Dioxide 
Germany,2012,817031.4402,Carbon Dioxide 
Germany,2011,812483.2196,Carbon Dioxide 
Germany,2010,832259.2033,Carbon Dioxide 
Germany,2009,788422.4379,Carbon Dioxide 
Germany,2008,853229.9408,Carbon Dioxide 
Germany,2007,850795.7208,Carbon Dioxide 
Germany,2006,877422.4569,Carbon Dioxide 
Germany,2005,865958.5134,Carbon Dioxide 
Germany,2004,886344.6297,Carbon Dioxide 
Germany,2003,900377.5854,Carbon Dioxide 
Germany,2002,899161.5674,Carbon Dioxide 
Germany,2001,915634.4396,Carbon Dioxide 
Germany,2000,899284.9934,Carbon Dioxide 
Germany,1999,895336.7862,Carbon Dioxide 
Germany,1998,922778.54,Carbon Dioxide 
Germany,1997,930768.5605,Carbon Dioxide 
Germany,1996,958368.7247,Carbon Dioxide 
Germany,1995,938148.0931,Carbon Dioxide 
Germany,1994,939207.3282,Carbon Dioxide 
Germany,1993,955977.5994,Carbon Dioxide 
Germany,1992,965790.8353,Carbon Dioxide 
Germany,1991,1014119.72,Carbon Dioxide 
Germany,1990,1052238.234,Carbon Dioxide 
Greece,2014,79628.2744,Carbon Dioxide 
Greece,2013,82910.62596,Carbon Dioxide 
Greece,2012,90710.57425,Carbon Dioxide 
Greece,2011,94102.94398,Carbon Dioxide 
Greece,2010,97035.08276,Carbon Dioxide 
Greece,2009,103969.7843,Carbon Dioxide 
Greece,2008,110255.7655,Carbon Dioxide 
Greece,2007,114127.5543,Carbon Dioxide 
Greece,2006,111777.7437,Carbon Dioxide 
Greece,2005,113219.8224,Carbon Dioxide 
Greece,2004,109571.0609,Carbon Dioxide 
Greece,2003,109126.5676,Carbon Dioxide 
Greece,2002,105051.4662,Carbon Dioxide 
Greece,2001,105407.3076,Carbon Dioxide 
Greece,2000,103019.6647,Carbon Dioxide 
Greece,1999,97979.77835,Carbon Dioxide 
Greece,1998,98663.19416,Carbon Dioxide 
Greece,1997,93839.86992,Carbon Dioxide 
Greece,1996,89134.4254,Carbon Dioxide 
Greece,1995,86980.64577,Carbon Dioxide 
Greece,1994,86425.85651,Carbon Dioxide 
Greece,1993,84263.0079,Carbon Dioxide 
Greece,1992,84949.02583,Carbon Dioxide 
Greece,1991,83390.35468,Carbon Dioxide 
Greece,1990,83403.72,Carbon Dioxide 
Hungary,2014,43573.40884,Carbon Dioxide 
Hungary,2013,43930.87818,Carbon Dioxide 
Hungary,2012,46774.94485,Carbon Dioxide 
Hungary,2011,50272.8651,Carbon Dioxide 
Hungary,2010,52108.89276,Carbon Dioxide 
Hungary,2009,51630.69002,Carbon Dioxide 
Hungary,2008,57325.16233,Carbon Dioxide 
Hungary,2007,58419.03917,Carbon Dioxide 
Hungary,2006,59751.73108,Carbon Dioxide 
Hungary,2005,60329.50501,Carbon Dioxide 
Hungary,2004,60231.66198,Carbon Dioxide 
Hungary,2003,61766.8396,Carbon Dioxide 
Hungary,2002,58968.22777,Carbon Dioxide 
Hungary,2001,59995.73448,Carbon Dioxide 
Hungary,2000,58336.80706,Carbon Dioxide 
Hungary,1999,61593.14102,Carbon Dioxide 
Hungary,1998,61087.76379,Carbon Dioxide 
Hungary,1997,61549.91246,Carbon Dioxide 
Hungary,1996,62950.25321,Carbon Dioxide 
Hungary,1995,61354.46202,Carbon Dioxide 
Hungary,1994,61568.37459,Carbon Dioxide 
Hungary,1993,63174.97837,Carbon Dioxide 
Hungary,1992,62050.1264,Carbon Dioxide 
Hungary,1991,69392.72564,Carbon Dioxide 
Hungary,1990,73115.19863,Carbon Dioxide 
Iceland,2014,3272.208233,Carbon Dioxide 
Iceland,2013,3301.796314,Carbon Dioxide 
Iceland,2012,3290.576431,Carbon Dioxide 
Iceland,2011,3298.56769,Carbon Dioxide 
Iceland,2010,3383.552219,Carbon Dioxide 
Iceland,2009,3521.89071,Carbon Dioxide 
Iceland,2008,3567.20926,Carbon Dioxide 
Iceland,2007,3236.895337,Carbon Dioxide 
Iceland,2006,2939.276597,Carbon Dioxide 
Iceland,2005,2797.314592,Carbon Dioxide 
Iceland,2004,2837.029011,Carbon Dioxide 
Iceland,2003,2792.723132,Carbon Dioxide 
Iceland,2002,2795.907312,Carbon Dioxide 
Iceland,2001,2710.294727,Carbon Dioxide 
Iceland,2000,2728.937485,Carbon Dioxide 
Iceland,1999,2655.394725,Carbon Dioxide 
Iceland,1998,2450.234263,Carbon Dioxide 
Iceland,1997,2450.24392,Carbon Dioxide 
Iceland,1996,2385.913826,Carbon Dioxide 
Iceland,1995,2299.613655,Carbon Dioxide 
Iceland,1994,2248.368953,Carbon Dioxide 
Iceland,1993,2294.504644,Carbon Dioxide 
Iceland,1992,2172.619363,Carbon Dioxide 
Iceland,1991,2042.936976,Carbon Dioxide 
Iceland,1990,2106.026068,Carbon Dioxide 
Ireland,2014,36559.06858,Carbon Dioxide 
Ireland,2013,37049.42383,Carbon Dioxide 
Ireland,2012,38031.61872,Carbon Dioxide 
Ireland,2011,37895.19543,Carbon Dioxide 
Ireland,2010,41558.27509,Carbon Dioxide 
Ireland,2009,41996.32468,Carbon Dioxide 
Ireland,2008,47175.54027,Carbon Dioxide 
Ireland,2007,47493.12668,Carbon Dioxide 
Ireland,2006,47405.96673,Carbon Dioxide 
Ireland,2005,47952.20439,Carbon Dioxide 
Ireland,2004,46042.40225,Carbon Dioxide 
Ireland,2003,45554.32252,Carbon Dioxide 
Ireland,2002,45952.73017,Carbon Dioxide 
Ireland,2001,47482.72078,Carbon Dioxide 
Ireland,2000,45123.33544,Carbon Dioxide 
Ireland,1999,42302.08786,Carbon Dioxide 
Ireland,1998,40572.17586,Carbon Dioxide 
Ireland,1997,38675.59402,Carbon Dioxide 
Ireland,1996,37335.10811,Carbon Dioxide 
Ireland,1995,35718.74856,Carbon Dioxide 
Ireland,1994,34696.48573,Carbon Dioxide 
Ireland,1993,33574.97174,Carbon Dioxide 
Ireland,1992,33344.10238,Carbon Dioxide 
Ireland,1991,33508.44202,Carbon Dioxide 
Ireland,1990,32768.52676,Carbon Dioxide 
Italy,2014,342826.6771,Carbon Dioxide 
Italy,2013,362063.6493,Carbon Dioxide 
Italy,2012,389340.7634,Carbon Dioxide 
Italy,2011,416499.5342,Carbon Dioxide 
Italy,2010,428879.6812,Carbon Dioxide 
Italy,2009,418881.0769,Carbon Dioxide 
Italy,2008,467933.5932,Carbon Dioxide 
Italy,2007,478237.7112,Carbon Dioxide 
Italy,2006,486594.0666,Carbon Dioxide 
Italy,2005,490914.2629,Carbon Dioxide 
Italy,2004,492746.2556,Carbon Dioxide 
Italy,2003,489595.5081,Carbon Dioxide 
Italy,2002,473504.0592,Carbon Dioxide 
Italy,2001,471124.2767,Carbon Dioxide 
Italy,2000,465175.0734,Carbon Dioxide 
Italy,1999,459840.6423,Carbon Dioxide 
Italy,1998,454967.6332,Carbon Dioxide 
Italy,1997,444055.4335,Carbon Dioxide 
Italy,1996,440235.5072,Carbon Dioxide 
Italy,1995,447201.1688,Carbon Dioxide 
Italy,1994,421404.0999,Carbon Dioxide 
Italy,1993,429158.0092,Carbon Dioxide 
Italy,1992,435535.8351,Carbon Dioxide 
Italy,1991,435938.6139,Carbon Dioxide 
Italy,1990,436204.2499,Carbon Dioxide 
Japan,2014,1265490.609,Carbon Dioxide 
Japan,2013,1311509.149,Carbon Dioxide 
Japan,2012,1296186.358,Carbon Dioxide 
Japan,2011,1261862.938,Carbon Dioxide 
Japan,2010,1212970.225,Carbon Dioxide 
Japan,2009,1162606.192,Carbon Dioxide 
Japan,2008,1235455.81,Carbon Dioxide 
Japan,2007,1319799.194,Carbon Dioxide 
Japan,2006,1285177.837,Carbon Dioxide 
Japan,2005,1305938.824,Carbon Dioxide 
Japan,2004,1298433.888,Carbon Dioxide 
Japan,2003,1299490.609,Carbon Dioxide 
Japan,2002,1294399.198,Carbon Dioxide 
Japan,2001,1257384.56,Carbon Dioxide 
Japan,2000,1274297.988,Carbon Dioxide 
Japan,1999,1253082.147,Carbon Dioxide 
Japan,1998,1218257.762,Carbon Dioxide 
Japan,1997,1253057.307,Carbon Dioxide 
Japan,1996,1255264.198,Carbon Dioxide 
Japan,1995,1242494.022,Carbon Dioxide 
Japan,1994,1228936.691,Carbon Dioxide 
Japan,1993,1167714.718,Carbon Dioxide 
Japan,1992,1174619.006,Carbon Dioxide 
Japan,1991,1164474.346,Carbon Dioxide 
Japan,1990,1155993.62,Carbon Dioxide 
Latvia,2014,7158.718037,Carbon Dioxide 
Latvia,2013,7353.220444,Carbon Dioxide 
Latvia,2012,7521.122528,Carbon Dioxide 
Latvia,2011,7807.65941,Carbon Dioxide 
Latvia,2010,8524.087227,Carbon Dioxide 
Latvia,2009,7443.286011,Carbon Dioxide 
Latvia,2008,8184.971247,Carbon Dioxide 
Latvia,2007,8610.255397,Carbon Dioxide 
Latvia,2006,8289.206678,Carbon Dioxide 
Latvia,2005,7790.403932,Carbon Dioxide 
Latvia,2004,7709.460762,Carbon Dioxide 
Latvia,2003,7703.771508,Carbon Dioxide 
Latvia,2002,7508.743242,Carbon Dioxide 
Latvia,2001,7480.502607,Carbon Dioxide 
Latvia,2000,7069.94204,Carbon Dioxide 
Latvia,1999,7709.049993,Carbon Dioxide 
Latvia,1998,8300.595278,Carbon Dioxide 
Latvia,1997,8677.545811,Carbon Dioxide 
Latvia,1996,9216.383988,Carbon Dioxide 
Latvia,1995,9141.353517,Carbon Dioxide 
Latvia,1994,10399.14113,Carbon Dioxide 
Latvia,1993,11966.14551,Carbon Dioxide 
Latvia,1992,14244.65339,Carbon Dioxide 
Latvia,1991,18021.19524,Carbon Dioxide 
Latvia,1990,19794.29445,Carbon Dioxide 
Liechtenstein,2014,161.5418167,Carbon Dioxide 
Liechtenstein,2013,192.8644158,Carbon Dioxide 
Liechtenstein,2012,185.6324314,Carbon Dioxide 
Liechtenstein,2011,177.0880402,Carbon Dioxide 
Liechtenstein,2010,191.0475017,Carbon Dioxide 
Liechtenstein,2009,205.5905437,Carbon Dioxide 
Liechtenstein,2008,219.6989155,Carbon Dioxide 
Liechtenstein,2007,200.9201079,Carbon Dioxide 
Liechtenstein,2006,231.2173051,Carbon Dioxide 
Liechtenstein,2005,228.9703239,Carbon Dioxide 
Liechtenstein,2004,229.2963216,Carbon Dioxide 
Liechtenstein,2003,229.2658751,Carbon Dioxide 
Liechtenstein,2002,219.9472046,Carbon Dioxide 
Liechtenstein,2001,214.5853108,Carbon Dioxide 
