Country,Year,Emission,Category
Estonia,1998,1280.355221,Methane (Co2 Equivilent)
Estonia,1997,1318.570028,Methane (Co2 Equivilent)
Estonia,1996,1265.143938,Methane (Co2 Equivilent)
Estonia,1995,1246.81187,Methane (Co2 Equivilent)
Estonia,1994,1287.765492,Methane (Co2 Equivilent)
Estonia,1993,1349.78969,Methane (Co2 Equivilent)
Estonia,1992,1585.128139,Methane (Co2 Equivilent)
Estonia,1991,1825.521314,Methane (Co2 Equivilent)
Estonia,1990,1912.193388,Methane (Co2 Equivilent)
European Union,2014,452695.9431,Methane (Co2 Equivilent)
European Union,2013,458525.6736,Methane (Co2 Equivilent)
European Union,2012,469808.6375,Methane (Co2 Equivilent)
European Union,2011,474490.8168,Methane (Co2 Equivilent)
European Union,2010,484704.8448,Methane (Co2 Equivilent)
European Union,2009,495012.8805,Methane (Co2 Equivilent)
European Union,2008,510421.8895,Methane (Co2 Equivilent)
European Union,2007,520923.6569,Methane (Co2 Equivilent)
European Union,2006,531707.9409,Methane (Co2 Equivilent)
European Union,2005,543442.4704,Methane (Co2 Equivilent)
European Union,2004,555673.0724,Methane (Co2 Equivilent)
European Union,2003,575051.6545,Methane (Co2 Equivilent)
European Union,2002,586079.4976,Methane (Co2 Equivilent)
European Union,2001,600252.5122,Methane (Co2 Equivilent)
European Union,2000,609440.9759,Methane (Co2 Equivilent)
European Union,1999,622775.452,Methane (Co2 Equivilent)
European Union,1998,634900.1602,Methane (Co2 Equivilent)
European Union,1997,651528.7386,Methane (Co2 Equivilent)
European Union,1996,665079.3367,Methane (Co2 Equivilent)
European Union,1995,668698.0515,Methane (Co2 Equivilent)
European Union,1994,669301.2635,Methane (Co2 Equivilent)
European Union,1993,686376.8219,Methane (Co2 Equivilent)
European Union,1992,695017.2542,Methane (Co2 Equivilent)
European Union,1991,715378.7049,Methane (Co2 Equivilent)
European Union,1990,734491.057,Methane (Co2 Equivilent)
Finland,2014,5016.974759,Methane (Co2 Equivilent)
Finland,2013,5122.634766,Methane (Co2 Equivilent)
Finland,2012,5264.876082,Methane (Co2 Equivilent)
Finland,2011,5306.525351,Methane (Co2 Equivilent)
Finland,2010,5487.222282,Methane (Co2 Equivilent)
Finland,2009,5404.955442,Methane (Co2 Equivilent)
Finland,2008,5460.818376,Methane (Co2 Equivilent)
Finland,2007,5591.487306,Methane (Co2 Equivilent)
Finland,2006,5731.238242,Methane (Co2 Equivilent)
Finland,2005,5659.292311,Methane (Co2 Equivilent)
Finland,2004,5907.357865,Methane (Co2 Equivilent)
Finland,2003,6092.653115,Methane (Co2 Equivilent)
Finland,2002,6301.453498,Methane (Co2 Equivilent)
Finland,2001,6519.026539,Methane (Co2 Equivilent)
Finland,2000,6661.09848,Methane (Co2 Equivilent)
Finland,1999,6911.888707,Methane (Co2 Equivilent)
Finland,1998,7062.381536,Methane (Co2 Equivilent)
Finland,1997,7308.335107,Methane (Co2 Equivilent)
Finland,1996,7392.081203,Methane (Co2 Equivilent)
Finland,1995,7469.55919,Methane (Co2 Equivilent)
Finland,1994,7674.103737,Methane (Co2 Equivilent)
Finland,1993,7707.983241,Methane (Co2 Equivilent)
Finland,1992,7669.450244,Methane (Co2 Equivilent)
Finland,1991,7714.302362,Methane (Co2 Equivilent)
Finland,1990,7744.716488,Methane (Co2 Equivilent)
France,2014,59761.95285,Methane (Co2 Equivilent)
France,2013,59044.22446,Methane (Co2 Equivilent)
France,2012,60127.51322,Methane (Co2 Equivilent)
France,2011,61629.45576,Methane (Co2 Equivilent)
France,2010,62525.86732,Methane (Co2 Equivilent)
France,2009,62891.00951,Methane (Co2 Equivilent)
France,2008,64028.11482,Methane (Co2 Equivilent)
France,2007,63982.08768,Methane (Co2 Equivilent)
France,2006,64334.06461,Methane (Co2 Equivilent)
France,2005,64648.96629,Methane (Co2 Equivilent)
France,2004,65595.17069,Methane (Co2 Equivilent)
France,2003,67193.67406,Methane (Co2 Equivilent)
France,2002,68554.5511,Methane (Co2 Equivilent)
France,2001,69813.13663,Methane (Co2 Equivilent)
France,2000,70804.66298,Methane (Co2 Equivilent)
France,1999,69712.17896,Methane (Co2 Equivilent)
France,1998,69651.5,Methane (Co2 Equivilent)
France,1997,69337.99693,Methane (Co2 Equivilent)
France,1996,70531.72943,Methane (Co2 Equivilent)
France,1995,71037.59725,Methane (Co2 Equivilent)
France,1994,70218.69483,Methane (Co2 Equivilent)
France,1993,70105.26754,Methane (Co2 Equivilent)
France,1992,69655.9994,Methane (Co2 Equivilent)
France,1991,69716.51894,Methane (Co2 Equivilent)
France,1990,68916.24518,Methane (Co2 Equivilent)
Germany,2014,55527.86344,Methane (Co2 Equivilent)
Germany,2013,56975.08383,Methane (Co2 Equivilent)
Germany,2012,57647.41294,Methane (Co2 Equivilent)
Germany,2011,56966.47202,Methane (Co2 Equivilent)
Germany,2010,58092.1746,Methane (Co2 Equivilent)
Germany,2009,58947.97695,Methane (Co2 Equivilent)
Germany,2008,61206.59199,Methane (Co2 Equivilent)
Germany,2007,62176.43962,Methane (Co2 Equivilent)
Germany,2006,64446.01256,Methane (Co2 Equivilent)
Germany,2005,68393.11509,Methane (Co2 Equivilent)
Germany,2004,71621.02656,Methane (Co2 Equivilent)
Germany,2003,76675.51322,Methane (Co2 Equivilent)
Germany,2002,80070.72111,Methane (Co2 Equivilent)
Germany,2001,83997.31042,Methane (Co2 Equivilent)
Germany,2000,87647.83106,Methane (Co2 Equivilent)
Germany,1999,91950.88499,Methane (Co2 Equivilent)
Germany,1998,92582.8264,Methane (Co2 Equivilent)
Germany,1997,97821.40791,Methane (Co2 Equivilent)
Germany,1996,102065.9,Methane (Co2 Equivilent)
Germany,1995,104722.3491,Methane (Co2 Equivilent)
Germany,1994,106948.1962,Methane (Co2 Equivilent)
Germany,1993,110830.3316,Methane (Co2 Equivilent)
Germany,1992,110261.1197,Methane (Co2 Equivilent)
Germany,1991,113697.6616,Methane (Co2 Equivilent)
Germany,1990,119234.7695,Methane (Co2 Equivilent)
Greece,2014,11086.13592,Methane (Co2 Equivilent)
Greece,2013,11155.03253,Methane (Co2 Equivilent)
Greece,2012,11249.2097,Methane (Co2 Equivilent)
Greece,2011,11378.90583,Methane (Co2 Equivilent)
Greece,2010,11540.64043,Methane (Co2 Equivilent)
Greece,2009,11340.96905,Methane (Co2 Equivilent)
Greece,2008,11496.72937,Methane (Co2 Equivilent)
Greece,2007,11542.28106,Methane (Co2 Equivilent)
Greece,2006,11739.03695,Methane (Co2 Equivilent)
Greece,2005,11646.33456,Methane (Co2 Equivilent)
Greece,2004,11640.40337,Methane (Co2 Equivilent)
Greece,2003,11651.67301,Methane (Co2 Equivilent)
Greece,2002,11754.76343,Methane (Co2 Equivilent)
Greece,2001,11764.27911,Methane (Co2 Equivilent)
Greece,2000,12816.9912,Methane (Co2 Equivilent)
Greece,1999,13048.39338,Methane (Co2 Equivilent)
Greece,1998,13077.54737,Methane (Co2 Equivilent)
Greece,1997,12860.51506,Methane (Co2 Equivilent)
Greece,1996,12984.30269,Methane (Co2 Equivilent)
Greece,1995,12830.00782,Methane (Co2 Equivilent)
Greece,1994,12710.79694,Methane (Co2 Equivilent)
Greece,1993,12589.3615,Methane (Co2 Equivilent)
Greece,1992,12598.70723,Methane (Co2 Equivilent)
Greece,1991,12513.64861,Methane (Co2 Equivilent)
Greece,1990,12534.1246,Methane (Co2 Equivilent)
Hungary,2014,7613.968985,Methane (Co2 Equivilent)
Hungary,2013,7618.50037,Methane (Co2 Equivilent)
Hungary,2012,7824.920809,Methane (Co2 Equivilent)
Hungary,2011,7821.166271,Methane (Co2 Equivilent)
Hungary,2010,8036.884859,Methane (Co2 Equivilent)
Hungary,2009,8090.379837,Methane (Co2 Equivilent)
Hungary,2008,8251.381478,Methane (Co2 Equivilent)
Hungary,2007,8307.579421,Methane (Co2 Equivilent)
Hungary,2006,8350.81926,Methane (Co2 Equivilent)
Hungary,2005,8443.375606,Methane (Co2 Equivilent)
Hungary,2004,8603.562365,Methane (Co2 Equivilent)
Hungary,2003,9131.888073,Methane (Co2 Equivilent)
Hungary,2002,9011.49654,Methane (Co2 Equivilent)
Hungary,2001,8897.430123,Methane (Co2 Equivilent)
Hungary,2000,8957.818342,Methane (Co2 Equivilent)
Hungary,1999,8998.229784,Methane (Co2 Equivilent)
Hungary,1998,8933.20819,Methane (Co2 Equivilent)
Hungary,1997,9026.817574,Methane (Co2 Equivilent)
Hungary,1996,9165.186869,Methane (Co2 Equivilent)
Hungary,1995,9034.22662,Methane (Co2 Equivilent)
Hungary,1994,9389.623261,Methane (Co2 Equivilent)
Hungary,1993,9872.857335,Methane (Co2 Equivilent)
Hungary,1992,10397.69666,Methane (Co2 Equivilent)
Hungary,1991,11674.02401,Methane (Co2 Equivilent)
Hungary,1990,11967.24252,Methane (Co2 Equivilent)
Iceland,2014,592.4900978,Methane (Co2 Equivilent)
Iceland,2013,546.3262898,Methane (Co2 Equivilent)
Iceland,2012,545.9869347,Methane (Co2 Equivilent)
Iceland,2011,565.8417003,Methane (Co2 Equivilent)
Iceland,2010,583.7268257,Methane (Co2 Equivilent)
Iceland,2009,583.3470811,Methane (Co2 Equivilent)
Iceland,2008,586.6086887,Methane (Co2 Equivilent)
Iceland,2007,591.16164,Methane (Co2 Equivilent)
Iceland,2006,589.0483426,Methane (Co2 Equivilent)
Iceland,2005,561.8035614,Methane (Co2 Equivilent)
Iceland,2004,566.0751958,Methane (Co2 Equivilent)
Iceland,2003,564.3148802,Methane (Co2 Equivilent)
Iceland,2002,566.7178385,Methane (Co2 Equivilent)
Iceland,2001,570.0779766,Methane (Co2 Equivilent)
Iceland,2000,558.8437903,Methane (Co2 Equivilent)
Iceland,1999,566.0179072,Methane (Co2 Equivilent)
Iceland,1998,560.8554144,Methane (Co2 Equivilent)
Iceland,1997,548.4876182,Methane (Co2 Equivilent)
Iceland,1996,548.3655981,Methane (Co2 Equivilent)
Iceland,1995,540.0299364,Methane (Co2 Equivilent)
Iceland,1994,543.438195,Methane (Co2 Equivilent)
Iceland,1993,532.4460407,Methane (Co2 Equivilent)
Iceland,1992,522.8403917,Methane (Co2 Equivilent)
Iceland,1991,516.6229377,Methane (Co2 Equivilent)
Iceland,1990,521.754008,Methane (Co2 Equivilent)
Ireland,2014,13433.35375,Methane (Co2 Equivilent)
Ireland,2013,13224.50044,Methane (Co2 Equivilent)
Ireland,2012,12891.03789,Methane (Co2 Equivilent)
Ireland,2011,12594.39562,Methane (Co2 Equivilent)
Ireland,2010,12632.79386,Methane (Co2 Equivilent)
Ireland,2009,12870.74486,Methane (Co2 Equivilent)
Ireland,2008,13206.65831,Methane (Co2 Equivilent)
Ireland,2007,13363.26967,Methane (Co2 Equivilent)
Ireland,2006,13992.22826,Methane (Co2 Equivilent)
Ireland,2005,13980.91149,Methane (Co2 Equivilent)
Ireland,2004,14248.84846,Methane (Co2 Equivilent)
Ireland,2003,15178.87356,Methane (Co2 Equivilent)
Ireland,2002,14525.98793,Methane (Co2 Equivilent)
Ireland,2001,14585.97586,Methane (Co2 Equivilent)
Ireland,2000,14532.20252,Methane (Co2 Equivilent)
Ireland,1999,15104.35841,Methane (Co2 Equivilent)
Ireland,1998,15593.88828,Methane (Co2 Equivilent)
Ireland,1997,15348.94276,Methane (Co2 Equivilent)
Ireland,1996,15369.99498,Methane (Co2 Equivilent)
Ireland,1995,15129.79252,Methane (Co2 Equivilent)
Ireland,1994,15111.27602,Methane (Co2 Equivilent)
Ireland,1993,15185.06201,Methane (Co2 Equivilent)
Ireland,1992,15172.99043,Methane (Co2 Equivilent)
Ireland,1991,15060.94637,Methane (Co2 Equivilent)
Ireland,1990,14881.82673,Methane (Co2 Equivilent)
Italy,2014,43252.02811,Methane (Co2 Equivilent)
Italy,2013,44074.40603,Methane (Co2 Equivilent)
Italy,2012,46521.3334,Methane (Co2 Equivilent)
Italy,2011,46314.00525,Methane (Co2 Equivilent)
Italy,2010,47942.25823,Methane (Co2 Equivilent)
Italy,2009,48435.64397,Methane (Co2 Equivilent)
Italy,2008,49053.29805,Methane (Co2 Equivilent)
Italy,2007,49560.50438,Methane (Co2 Equivilent)
Italy,2006,49344.36164,Methane (Co2 Equivilent)
Italy,2005,50821.11199,Methane (Co2 Equivilent)
Italy,2004,50476.11962,Methane (Co2 Equivilent)
Italy,2003,52723.39926,Methane (Co2 Equivilent)
